timestamp,predicted
2019-09-14 13:00:00,320.77004096001093
2019-09-14 14:00:00,308.535454488958
2019-09-14 15:00:00,290.9841411304115
2019-09-14 16:00:00,267.8209357539196
2019-09-14 17:00:00,268.76862401091375
2019-09-14 18:00:00,256.37210952541153
2019-09-14 19:00:00,254.81467280663148
2019-09-14 20:00:00,271.8481953410444
2019-09-14 21:00:00,283.25287013494574
2019-09-14 22:00:00,284.70267130297816
2019-09-14 23:00:00,292.8905647731045
2019-09-15 00:00:00,298.72049943842575
2019-09-15 01:00:00,289.46436332391374
2019-09-15 02:00:00,274.37861723949413
2019-09-15 03:00:00,269.91739611396173
2019-09-15 04:00:00,273.41386117797805
2019-09-15 05:00:00,247.5118373165507
2019-09-15 06:00:00,236.56869084656324
2019-09-15 07:00:00,235.41771942614886
